Fisrt_Name,Last_Name,Gender,Age,Length_Service,Absent_Hours,distribution_centers_id
Foster,Paul,M,32.583867,14.583867,33.80789048,1
Coleman,Ana,F,52.18534665,5.98522589,164.0284577,1
King,Zoraida,F,39.19805,11.77536,68.6007296,9
Traylor,Brenda,F,51.07653909,7.062206967,74.59369024,2
Clark,Kevin,M,29.55119989,5.692511107,0,5
Camp,Chris,M,42.02258,9.34757,67.17936576,4
Quesada,Thomas,M,62.64433624,2.11603685,156.14084,2
Smith,Cathy,F,64.23124052,4.361367082,142.841791,3
Willis,Ray,M,37.75449,1,0,7
Lyons,Jeannette,F,36.63402217,4.94363174,0,10
Keith,Larry,M,52.71591,6.112512,80.01481384,9
Morales,Gerald,M,38.23339653,5.945349073,9.282681016,10
Jimenez,Mike,M,49.81724,7.17544,90.36785992,2
Nusbaum,William,M,31.02611034,7.35501681,25.8851504,3
Calcote,Hildred,F,44.64552638,5.186879539,99.11984716,2
Alvarado,Erica,F,28.22209548,3.640241404,0,1
Chang,Gertrude,F,52.68017,13.518324,30.62074579,4
Williams,Gracie,F,24.64970229,2.202029073,10.73407329,8
Bull,Carey,M,40.59613134,3.606849734,70.64421821,2
Robbins,Henry,M,55.76493,19.460694,0,8
Fernandez,Jennifer,F,31.30475054,4.667194146,23.91062766,4
Spinks,Danielle,F,50.31913455,6.993119027,118.4473153,2
Roos,James,M,55.01031,36.747626,50.27390576,9
Vanleuven,Raymond,M,38.31455482,3.584010511,11.80970768,7
Pettiford,Jason,M,28.25597776,2.123325194,0.991869888,2
Grimes,Elizabeth,F,35.19518848,2.867398802,37.08335291,2
Smith,Nicholas,M,35.45307385,6.179810306,0.026575364,9
Mays,Steven,M,27.61409825,5.458445741,0,5
Phillips,Winston,M,35.65373786,4.354264592,37.15826466,7
Bertrand,Michael,M,49.56480991,4.980004911,100.5049786,4
Lorenz,Shane,M,53.4876,4.75773,106.1094726,2
Felix,Carl,M,49.898107,31.898107,0,9
Green,Anna,F,41.02016162,3.001312253,67.65092244,4
Nevitt,Phillip,M,53.65045001,5.732534766,129.7523563,3
Troup,Martha,F,39.86005478,4.322793577,76.99938789,2
Ross,Eric,M,35.48923302,5.155877892,48.83862073,3
Farley,Jerry,M,41.24735452,6.426720249,52.38401943,4
Moore,Katherine,F,51.24375,12.864293,84.29653086,3
Sheppard,Viviana,F,41.15682,10.819168,57.05243648,8
Brown,Peggy,F,30.09141482,2.895991075,31.12032547,3
Davis,Danielle,F,42.70822237,6.815473083,53.07672136,10
Leblanc,Stephanie,F,48.15581,27.179623,0,9
Burton,Stella,F,46.28528634,3.727928211,81.19967946,10
Kelley,David,M,45.58167384,6.644151946,44.21056474,6
Ernst,Karen,F,66.49516162,4.760325776,169.7687159,3
Callahan,Paul,M,40.96629617,4.990706299,79.43810362,6
Head,Geneva,F,43.27422875,2.991131679,71.05758616,2
Barr,Joy,F,51.84764863,3.271258828,123.7022374,9
Alexis,Janet,F,27.33678698,3.590454119,0,7
Boyd,Gayle,F,42.37413102,6.23576366,83.60413285,8
Norberg,John,M,13.74475804,1.973198786,0,5
Ogle,Margaret,F,25.02316891,4.01253573,45.31146625,4
Soria,Barbara,F,38.19423272,5.365217191,69.66174284,8
McMaster,Tim,M,44.01749332,2.105288277,26.03181751,9
Hardy,Nick,M,41.55249645,4.160047648,50.58240885,7
Devaney,Stacey,F,41.58173,22.559587,45.88654741,5
Patterson,Jackie,F,56.09869059,3.427596501,133.690146,10
Lucas,Julie,F,46.28919022,4.866331534,96.21594145,7
Wilson,Walter,M,41.69727314,8.673874524,52.62043385,7
Bains,Kelly,M,39.65506384,4.012290354,44.00717881,1
Hall,Andrea,F,40.33492499,5.825699539,95.21097697,1
Baker,Julio,M,25.91390753,6.122011557,0,1
Tart,Joseph,M,37.23639774,5.488949207,13.60130395,10
Rogers,John,M,14.94659334,0.993163765,0,9
Koopman,Michele,F,33.89015822,2.657277444,52.91264123,2
Jones,Virginia,F,61.90124029,3.225601541,149.0636276,7
Lawson,Kim,F,33.91263819,4.523706933,86.24173557,2
Jones,Joseph,M,36.08963594,3.949337002,45.684955,7
Archer,Patricia,F,43.20381109,1.092873274,102.7724072,2
Morgan,Nathan,M,48.96808513,5.677484549,74.11078632,5
Tidwell,Mary,F,22.68696748,2.770075447,0,9
Dominguez,Jessica,F,37.99459283,4.634454297,45.13770923,6
Conley,Leon,M,31.4441356,4.795929648,5.2918351,4
Shields,Andrea,F,41.75183657,3.040349891,88.21703977,7
Higgins,Roger,M,44.81843165,4.796230499,62.93823977,4
Payne,Linda,F,25.94223999,4.575203224,0,4
Baughman,Julius,M,41.26602956,5.188036812,63.66885587,6
Beerman,Clyde,M,39.44199711,3.976574898,13.76948611,3
Sandoval,Viola,F,49.9537953,4.795101989,127.2149817,2
Hernandez,Ione,F,48.75677192,1.16251975,107.6904896,5
Graham,Cassandra,F,32.96692751,2.688811846,25.98804025,8
Fitts,Kelly,F,21.64225223,4.065096905,0,3
Gross,Jean,F,37.44193817,2.527704328,45.84689659,8
Ward,Ronald,M,40.44586615,4.971900711,20.06707787,2
Jones,George,M,38.41935119,1.941681595,50.61481444,2
Raines,Shelly,F,46.40224439,3.523748799,109.5534381,10
Gardner,Terry,M,41.58973704,5.895661442,56.79406073,8
Trejo,Margaret,F,45.38657096,4.32784132,111.7492434,4
Faber,Richard,M,47.75440319,3.42158005,76.81497588,10
Happel,Jason,M,43.25049415,4.030591042,41.39738438,3
Jankowski,Steven,M,46.93512856,4.076901727,50.99082253,1
Little,Daniel,M,46.20881073,4.574756395,70.06987632,1
Hoskins,Ernest,M,45.34061132,3.433324506,79.58073571,9
Englehart,Kimberly,F,38.04718292,4.279543053,106.0343282,7
Miller,Paul,M,39.17916703,6.219623594,42.16699012,3
Thompson,Linda,F,37.64102595,3.937559521,0,6
Eastridge,Alvin,M,54.37394171,5.902829005,92.4677711,4
Foster,April,F,51.02314474,4.604590569,107.6791991,9
Zwilling,Claire,F,49.04826427,2.047740614,69.39755984,5
Neilsen,Joan,M,45.2977846,5.372774651,23.99371415,3
Hambrick,Gertrude,F,44.56311931,3.592505022,100.4658194,10
Talbert,Clara,F,34.85413733,6.882138831,66.91552779,2
Reynolds,Bobby,M,43.89481225,5.376468951,87.30318053,1
Glowacki,Maggie,F,53.40880238,5.116614731,151.3251714,9
Jernigan,Caroline,F,46.34036748,5.443426787,33.08844526,1
Harrison,Viva,F,11.86307882,5.763168102,0,9
Seitz,Anthony,M,37.5092646,5.559828464,55.26121022,8
Dotson,Sean,M,49.18463773,4.868731206,132.4559037,5
White,Thelma,F,35.02791795,5.494794896,39.13895159,6
Higbee,Connie,F,72.37682997,3.657864977,198.7234347,5
Spencer,Ted,M,56.19153724,1.476337931,148.7856636,3
Tucker,Ken,M,37.04554454,5.218341118,0,9
Westling,Wm,M,32.22531438,4.033485935,0,9
Carroll,Demetrius,M,31.25770445,4.841974023,56.42146954,6
Wood,Rodger,M,55.51526963,7.037455685,82.68538048,8
Hand,Marguerite,F,37.66532095,2.614915037,29.58021189,5
Wilson,Patricia,F,28.39263568,3.86605802,37.66602476,2
Chan,Norman,M,48.74800192,4.575556712,64.28185134,8
Wainwright,Grace,F,48.69833401,5.053625124,84.39265414,7
Stevenson,Pamela,F,46.6484653,3.645285207,120.4381332,4
Flores,Jim,M,39.62288066,4.170784157,12.67385607,8
Campbell,Deborah,F,39.89135551,3.952839586,0,3
Bunker,Aileen,F,36.77409069,2.07961487,25.7281076,9
Dumas,George,M,40.80308129,6.461308625,2.463030869,4
Allen,Winnie,F,48.29611872,3.584038643,77.95389827,10
Tarbox,Dawn,F,47.79475208,6.306483667,143.0762254,5
Snow,Andrea,F,46.6965456,3.848541179,129.2508488,5
Gregg,Willie,F,54.93301572,3.539712571,119.243563,3
Anderson,Maurice,M,41.3765045,3.815186555,27.28258892,9
Durbin,Todd,M,37.84228142,4.714938572,70.22163116,3
Cristobal,Kara,F,55.8655553,4.712702639,129.4246807,8
Burleson,Angeline,F,43.38069604,1.378690353,89.82506332,7
Bowles,Shani,F,34.01175576,4.448462783,8.67270521,9
Shaver,Melanie,F,58.55919934,4.603690955,166.1872276,10
Arvizu,Beth,F,31.2548297,7.0222333,3.092995468,7
Wright,Clarence,M,44.20378464,7.969258191,17.19595292,10
Ehrlich,Claribel,F,28.70191783,5.372453969,0,4
Archer,Salome,F,42.30879305,5.223027324,70.02912644,8
White,Louis,M,42.46392119,6.41256881,49.01027129,10
Collins,Kristen,F,45.03213094,6.121339477,92.27183558,4
Farley,Martha,F,42.02740127,6.517580277,52.63937321,7
Cadle,Lonnie,M,45.73093779,5.45938467,31.16580854,4
Bellino,Lorraine,F,28.81694795,6.963726678,0,6
Jung,Stephanie,F,42.86557898,3.276338329,64.66700892,2
Owen,Beverly,F,50.49878181,5.310836226,94.62948564,5
Murphy,John,M,44.86858101,4.997835851,77.50679,9
Adams,Luis,M,35.55819072,4.288805275,40.25888671,8
Pullen,Ray,M,21.5911597,4.590502074,0,9
Roberts,Delores,F,38.61276795,4.967601384,73.44402215,8
Thrift,Ruth,F,40.31364194,3.084619432,79.84894034,6
Engler,Philip,M,37.4003216,2.298445198,55.3475486,6
Budde,Irene,F,47.6344986,3.74143708,149.1087377,1
Winstead,Creola,F,42.13794534,6.483756359,62.31592662,4
Wilson,Carl,M,50.11363957,4.963653399,61.32397197,8
Birch,Maria,F,41.21462429,1.841172741,110.0213338,7
McCormick,Aaron,M,39.58716727,3.98383361,23.81327626,7
Jones,John,M,53.40176687,7.24794603,50.58344539,1
Freed,John,M,36.79882097,1.735452211,10.00098837,8
Hunt,Andrea,F,45.21348727,5.307752659,43.5185533,2
Dunn,David,M,47.50222641,3.942650222,24.08070269,7
Short,Michael,M,44.21767335,4.60963414,39.53909314,2
Bechtel,Bill,M,46.23696626,5.833498424,107.627711,7
Hill,Harley,M,55.78249132,3.848872855,83.23389246,5
Washington,Jimmy,M,59.14030567,4.657214088,119.0761724,7
Clune,Martha,F,46.57401801,4.379138574,67.85409646,4
Cole,Mathew,M,46.28671457,1,94.33966008,3
Benedetto,Nathaniel,M,44.82784219,4.142268776,47.79960394,6
Baldwin,Donald,M,39.85241124,6.290397254,90.16103707,5
Whitham,Patrick,M,35.25714014,5.510858263,27.00050332,1
Jensen,Thomas,M,44.33134212,6.014187868,13.41053488,8
Ratliff,Annie,F,40.30440311,4.021435745,14.04732975,4
Cole,Allan,M,36.07493606,5.17574406,23.26252662,6
Brown,Marjorie,F,45.66614813,0.634371365,98.22382264,9
Smith,Kevin,M,63.09056061,5.359203978,98.10510618,7
Bounds,Carl,M,45.1240021,2.547521085,72.63041153,5
Long,Paula,F,32.25729619,6.279893018,3.736624942,1
Brennan,Gina,F,40.61054932,3.192356687,71.50318359,2
Ebert,Louis,M,25.86411119,5.041529498,0,2
Leclerc,Mozella,F,56.96786215,1.792271786,125.1801843,7
Olsen,Joshua,M,51.21316414,4.74671669,73.90899805,4
Peterson,Bill,M,40.95799719,6.343685744,40.71008992,4
Allain,Todd,M,47.54241771,4.956304386,73.0084095,6
Holmgren,Jesus,M,56.61314057,5.364002222,148.1450701,10
Williamson,Kathleen,F,50.69798824,3.967755575,107.7756323,9
Burgett,Arthur,M,33.02983288,4.576589042,0,9
Markle,John,M,45.94557333,5.624960473,37.84075849,2
Roselli,Juliet,F,50.63573616,6.072699641,138.3473309,6
Wroblewski,Rebecca,F,57.14615347,3.644145208,179.3053625,10
Sanchez,Robert,M,27.34237994,4.968616597,0,7
Perez,Ollie,F,50.30537989,4.551690971,136.4474861,8
Cox,Frank,M,44.41256187,5.928443231,53.54367021,4
Robinson,Derrick,M,39.6453387,5.697885208,51.18565834,7
Sims,Teresa,F,33.42067459,4.239742021,6.649815483,3
Brown,Carman,F,58.82898951,7.13417062,169.8414769,5
Thompson,Doris,F,45.92226178,6.172750532,89.47811321,6
Bailey,Helen,F,62.65318223,2.703653385,228.5654947,2
Foster,Amanda,F,41.05536277,5.369440624,57.86665936,5
Edison,Lula,F,30.93494438,5.127946746,0,4
Thorpe,Trinidad,M,40.37188166,6.328040869,54.91209696,10
Hernandez,Darlene,F,47.09561897,3.074722375,70.3645389,9
Reynolds,Derrick,M,43.74722196,1,46.64495756,1
Walters,Mark,M,31.07491403,3.719370222,2.252980018,4
Dixon,Cristen,F,56.2836151,2.357152442,152.1702365,7
Saucedo,Diana,F,32.60983108,7.049092876,0,2
Dion,James,M,48.46141113,4.455309911,115.7535971,7
Beadles,Bessie,F,26.10934426,4.341950445,0,10
Brown,Josephine,F,25.33185245,2.740613702,0,10
Pritchett,James,M,54.3488833,4.882258301,80.76202485,6
Poirier,David,M,51.88722093,5.149949476,28.66815863,6
Carroll,Jonathan,M,47.65722203,2.983865912,78.53677421,3
Arroyo,Barry,M,33.76283395,4.358604564,0,1
Huber,Alvin,M,33.10285279,6.457996187,0,7
McFarland,Nancy,F,43.16371375,2.067077524,67.8535207,7
Snell,Clara,F,34.11793326,4.689694002,48.33333378,4
Bowser,Debra,F,43.89347781,5.415765453,75.50700868,5
Sheehan,Frances,F,43.27718834,2.564201163,120.7898279,6
Olszewski,Norma,F,51.31788463,7.645976154,106.649651,1
Little,Gilberto,M,46.84726638,3.474438573,76.82017321,3
Wood,Rebecca,F,58.25438756,2.339702114,119.3182324,8
Bierman,Pedro,M,55.43070294,5.01741597,128.0882016,8
Coleman,Christopher,M,53.32131801,5.466317406,78.97267993,5
Gamez,Dean,M,50.04900258,3.390899402,73.85601473,2
Herrera,Lisa,F,46.31080654,6.848077783,82.202795,4
McLain,Juanita,F,32.74480242,5.453050231,25.85396001,10
Stevens,Johanna,F,42.52811404,5.203982244,46.70401976,7
Grady,Kimberly,F,47.32952941,2.177975296,125.5961334,4
Ryan,Jason,M,57.39906486,5.807824176,132.5554185,1
Nott,Loren,M,61.12359163,6.99748668,146.8746366,4
Wills,Jennette,F,30.34099428,6.744751658,36.37179924,10
Barbee,Jean,F,32.08963985,6.479861752,11.96788343,7
Jackson,Marguerite,F,32.57815203,5.232427458,24.77232823,3
Kenyon,Mary,F,49.57823353,9.768701588,147.8051563,10
Richardson,James,M,40.4610839,3.125487097,55.33196411,3
Heck,Kristopher,M,22.85342091,4.74086012,0,8
Williams,Alvin,M,44.78938235,6.395308518,53.87287504,9
Smith,Shirley,F,43.69799298,3.355428361,95.37092609,2
Shepherd,Debra,F,41.32537912,4.703548386,49.2518435,6
Robbins,Missy,F,48.92395861,5.348460333,102.8719862,1
Kisner,Wesley,M,36.39020791,2.74501684,48.73281794,9
Lucas,Irena,F,67.1949745,2.619692056,203.6851638,3
Stephens,Jared,M,44.48520115,4.006938196,69.22897027,9
Andre,Brandon,M,38.63949645,5.045820416,84.01411475,10
Hurt,Reva,F,49.19094811,3.063826095,147.7664793,7
Ladd,Hilton,M,53.65153184,2.658762233,31.66862434,10
Clark,Stephanie,F,41.95024949,2.767259263,80.28373119,7
Barber,Matthew,M,38.77401509,3.500715156,10.20009468,5
Frank,Zola,F,38.76054685,2.142111623,105.4830539,1
Remington,Irving,M,49.67694944,6.072543417,102.6592083,10
Shepherd,Shelby,M,47.14062412,6.555196652,133.7147271,5
Estrada,Missy,F,63.29918735,4.232377891,180.4842907,2
Earl,Britt,M,47.75420009,5.046862041,70.67420078,5
Robles,Billie,F,28.93646619,6.132562406,0,9
Blackwell,Jonathan,M,48.41131998,8.997166353,108.8989283,9
Baker,Letha,F,51.62345215,6.711859949,111.8517578,1
Gonzalez,Martin,M,43.17324591,3.764349259,41.71020794,8
Baldwin,Bradley,M,50.00026543,1.257585327,81.70653981,10
Carrington,Robert,M,60.12012895,5.037806159,153.8749873,4
Matthews,Janis,F,55.1279835,2.589817819,120.6020111,10
Quezada,Gloria,F,39.00096595,5.229997536,38.48451225,3
Brown,Peggy,F,34.14853655,8.069494926,79.49356535,9
Fox,Trina,F,36.40909949,4.901433228,61.75283996,9
Fowler,Isabel,F,38.51023956,4.055938198,54.48056445,10
Meurer,Wm,M,49.85029441,3.270482313,26.14500583,7
Laster,Alecia,F,48.9563991,6.38005459,134.2524401,2
Malone,Mechelle,F,56.1123212,4.118267909,199.0351495,9
Nall,Joan,F,40.26699578,5.375209515,64.34342561,9
Willoughby,Jessica,F,59.12769788,6.512623544,164.7427193,9
Ganz,Nancy,F,39.89176974,4.255399619,54.74830938,8
Watts,William,M,44.85206783,5.062321085,23.20011249,5
Jenkins,Douglas,M,41.16975608,3.647294614,31.99943755,4
Flores,Vickie,F,53.91152198,5.793840876,85.07872177,7
Range,James,M,20.77689084,7.534630777,0,7
Moore,Leslie,M,45.51999911,5.698838771,74.141919,4
Erlandson,Crystal,F,53.98127292,6.995887901,137.6079205,2
Edmonds,Peggy,F,44.52818047,6.386692876,90.43523582,10
Byers,Emily,F,46.91934454,3.867575954,93.54805467,2
Poole,David,M,41.08584741,5.666115978,20.72902945,3
Watson,William,M,46.75754264,4.638391881,3.973232419,1
Craig,Christopher,M,44.03589791,4.712714235,47.76252937,7
Plummer,James,M,52.38137823,4.13527817,41.90932052,1
Patterson,Jamie,F,32.83099434,3.849750223,0,4
Bennett,Valerie,F,38.68970806,6.335931526,82.54585653,5
Fuller,Sandra,F,37.10074249,5.573445976,22.7597105,2
Eastman,Dorian,M,53.72349228,0.085149041,144.7906828,7
Adamson,Daniel,M,51.63328746,4.082395428,82.61247333,2
Walker,Tim,M,43.28045962,4.217760483,64.56604229,8
Patterson,Gerardo,M,44.90405029,6.338286882,94.56509025,7
Huck,Ann,F,41.06977334,3.994213654,90.13626075,1
Ruby,Linda,F,42.20509245,7.330410193,72.94022448,3
Joseph,Horace,M,50.77033865,4.802780148,98.75769045,6
Quezada,Edna,F,43.31968016,5.886543585,52.45216045,6
Taylor,Spencer,M,49.37478441,5.923837603,89.64098164,2
Liberatore,Helen,F,29.45223463,3.795973651,22.12570516,9
Williams,Isabelle,F,50.42218223,5.083422307,173.7060829,5
Wilburn,Tom,M,29.13005638,5.517666636,0,2
Myers,Daniel,M,29.49045171,5.929536582,1.988282891,9
Clark,Eric,M,44.8466088,5.964046468,89.39181846,3
Grier,Stephanie,F,44.77746615,5.94675461,72.16152456,2
Lopez,Sandra,F,39.76105502,4.488988842,97.87839593,10
Fugate,Bertha,F,60.43146488,3.721674801,165.8060605,10
Hoover,Robert,M,41.85604396,3.409328829,12.25988962,6
Cockrum,Chris,M,37.43010409,3.06699945,16.97306508,4
Salazar,Allan,M,44.00779448,4.546028586,92.60457462,8
Arsenault,Toney,M,41.97556077,2.676669762,47.54121229,7
Bergan,Nathan,M,50.66457034,4.37284043,51.70049114,5
Nelson,Jennifer,F,36.15871473,3.355616782,82.58622857,8
Anderson,Anthony,M,49.73651401,3.179599279,45.19235217,7
Swain,Dessie,F,20.10774138,4.610548802,0,1
Fitz,Ernest,M,32.36750837,5.737443515,15.44556838,6
Reyes,Ashley,F,67.40166368,5.414231149,184.57576,6
Duran,Wallace,M,46.12334517,3.681869874,110.032094,4
Whittaker,Paul,M,45.98578829,1.638967707,119.0557107,2
Brown,Joel,M,42.52987009,3.213563958,41.65929158,2
Banks,Tracy,M,34.31325143,3.418947449,33.31882952,5
Zeigler,Hans,M,42.35203054,5.894001618,73.70204596,2
White,Floyd,M,35.39503923,2.109905095,7.973058603,10
Niles,Angela,F,37.12220183,6.073753544,0.953766772,3
Rocha,Jennifer,F,42.79534743,4.216494235,29.19947719,6
Glass,Donald,M,53.66059388,1.517927153,84.37453839,2
Holl,Geraldine,F,49.16359844,4.306070684,116.2687635,3
Garcia,Eugene,M,47.1276747,2.798150557,91.82582667,8
Ramsay,Don,M,48.34216609,5.57995152,56.12942874,4
Sligh,Heather,F,43.90539614,1.731653926,49.94302904,6
Gibson,Brian,M,58.50391775,6.114620365,149.7913221,4
Cohen,Renate,F,53.5828183,5.78747682,140.4361464,10
Cooper,Mary,F,46.91463363,4.446750527,46.50862384,4
Henley,Elizebeth,F,41.84924502,4.480449579,81.26144486,6
Dade,Bessie,F,40.57904438,6.451635575,0,4
Bergman,Daniel,M,26.89530893,5.670024863,0,2
Carter,Alex,M,49.67531261,5.960616302,73.10565316,3
Sampson,Elsie,F,33.0445072,6.969848995,22.47795548,6
Drummond,Linda,F,56.71986611,5.764072987,205.7965663,9
Macias,Kimberly,F,49.00662267,4.514240871,122.9415023,8
Bergeron,Rolando,M,47.22860866,4.167856069,74.81336791,3
Starnes,William,M,31.3503933,2.792310508,0,6
Ames,Larry,M,45.96245463,3.942116582,95.68026929,5
Rodriquez,Brian,M,42.55465344,4.54342452,48.38502679,8
Graham,Margarett,F,50.21758537,2.625753571,141.3062023,10
Mysliwiec,William,M,39.29980354,4.044852424,91.86589856,10
Bischoff,Roy,M,34.25945918,5.877200211,26.42963113,6
Sharp,Phillip,M,53.98285656,4.683236844,102.8910979,3
Gasser,Melissa,F,26.24675643,4.748093925,0,10
Ward,David,M,41.43771984,4.256132693,44.40734609,2
Dorsey,Kristy,F,33.14524647,2.765983464,0,10
Neri,Bill,M,60.01898727,4.465140303,155.8891588,4
Young,John,M,35.04615194,5.798902627,0,2
Patterson,Pauline,F,40.92213645,4.081303105,70.17869554,8
Manges,Dustin,M,47.92299209,4.330203719,54.83913397,5
Gladney,Anthony,M,56.60454809,5.665366774,107.527434,6
Inman,Madonna,F,39.54843525,6.296929026,5.541190247,4
Katz,Brittany,F,42.39060894,4.165825771,81.49087649,5
England,Wade,M,54.87712459,3.45391414,107.8261637,1
Coley,Linda,F,38.11030131,2.022640963,35.01126791,4
Fitzmaurice,Amy,F,48.17765058,2.96692134,106.9701137,9
Rasnick,Peter,M,59.40587222,3.820463274,161.2526289,1
Ramirez,Joyce,F,34.32149248,4.680248968,25.26406309,7
James,Patricia,F,44.88311917,2.129850953,117.3467,4
Davis,Henry,M,32.07678935,4.778308798,0.403081338,5
McLendon,Jay,M,49.1888953,3.074816967,53.60422804,5
Bowman,Ramon,M,46.07234064,5.775918322,90.59972176,4
Beltran,James,M,34.99065312,5.551727585,6.17459817,9
Israel,Terry,M,52.7472696,4.064267555,96.46217503,8
Miller,Starla,F,49.0943313,5.007337215,59.84429636,9
Young,Robert,M,53.82992757,3.935635051,52.51604224,1
Perkins,Linda,F,33.90513103,3.278560764,0,2
Mahon,William,M,43.62673365,5.146048372,112.5392386,4
Stricklin,Allen,M,33.06585319,5.712224993,12.07572989,10
Toller,Jill,F,30.51076502,5.311353362,0,3
Williams,Maria,F,58.00289775,5.741762876,130.5443326,1
Erickson,John,M,42.73260384,6.19324591,13.0870957,10
Woodard,Jane,F,39.05859754,5.963387315,50.28287515,8
Brown,James,M,54.25423492,4.102709509,116.8495826,9
Berge,Dennis,M,42.6079128,5.689657298,71.97009341,9
Braun,Tamra,F,35.7600343,3.079239605,0,4
McHenry,Edna,F,37.16410847,4.811620504,66.47449863,10
Scott,Thelma,F,40.30458022,4.51843266,50.22136364,8
Alexander,Sylvester,M,30.55736274,5.115171642,38.39668115,7
Humes,Jason,M,46.70090708,3.744354289,65.50212479,5
Erickson,Burt,M,40.3019742,4.994963638,23.91592652,5
Sickles,Gregory,M,41.73624637,4.312113181,19.67912043,9
Herring,Beverly,F,35.8110362,6.778947452,53.03885752,8
Bessler,Cathy,F,41.28626438,7.4694336,59.55763714,7
Chapman,Marshall,M,34.85044853,4.32915054,11.94182559,10
Rouleau,David,M,23.50055736,2.920092533,0,5
Minter,Wendy,F,37.59822443,7.24358647,2.548118398,8
Lovin,Julie,F,48.68072438,4.969769765,105.0239624,9
Maya,Shelley,F,58.84672743,2.956268566,196.1066668,2
Obrien,Julianna,F,45.97484141,4.81920464,65.38645228,2
McElhannon,Harold,M,49.96504003,4.601311422,77.73231467,1
Braun,Barbara,F,54.27497104,3.483344881,163.7615658,8
Morales,Arie,F,28.93039326,5.386889498,0,10
Pardo,Edith,F,41.13061486,5.78025603,123.8599318,2
